Posted Date,Job Title,Main Skill 1,Main Skill 2,Main Skill 3,Company,Workplace,Address,Company Type,Company Industry,Company Size,Country,Working Days,Overtime Policy
2024-09-17 20:49:55.599354,Senior Data Architeture & Data Governance (Python/SQL),Python,SQL,Oracle,PVcomBank,At office,Ha Noi,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,
2024-09-16 20:49:55.599354,HO - Data Engineer (ETL Specialist),C#,SQL,Oracle,Ngân Hàng Á Châu | ACB,At office,Ho Chi Minh,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,IT - Senior Project Manager,Product Manager,Agile,Scrum,Ngân Hàng Á Châu | ACB,At office,Ho Chi Minh,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,IT - Software Engineer (Core Banking),C#,.NET,PostgreSql,Ngân Hàng Á Châu | ACB,At office,Ho Chi Minh,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"Backend Developer (Java, Python, NodeJS)",Python,NodeJS,Java,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"FrontEnd Developer (JavaScript, React Native, ReactJS)",JavaScript,React Native,ReactJS,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,Technical Scrum Master,Scrum,Agile,Project Manager,GFT Technologies Vietnam,Hybrid,Ho Chi Minh - Ha Noi,IT Service and IT Consulting,Banking,151-300,Germany,Monday - Friday,No OT
2024-09-16 20:49:55.599354,IT Support,IT Support,System Admin,Networking,SmartMind Securities (SMDS),At office,Ha Noi,IT Product,Financial Services,51-150,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,DevOps Engineer,AWS,English,NULL,Trustify Technology,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,Senior Business Analyst,Business Analyst,English,Scrum,KMS Healthcare,Hybrid,Ho Chi Minh - Da Nang,IT Outsourcing,Healthcare,301-500,United States,Monday - Friday,No OT
2024-09-16 20:49:55.599354,Java Development Lead (Technical Lead),Java,Spring,Team Leader,Endava Việt Nam,Hybrid,Ho Chi Minh - Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom,Monday - Friday,No OT
2024-09-16 20:49:55.599354,Senior Backend Engineer (NodeJS/Data),NodeJS,MySQL,Database,Younet Media,At office,Ho Chi Minh,IT Product,"Media, Advertising and Entertainment",51-150,Vietnam,Monday - Friday,
2024-09-16 20:49:55.599354,"02 Backend Developer (NodeJS, MongoDB, MySQL)",NodeJS,Cloud,MongoDB,Meta Tech,At office,Ho Chi Minh,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Vietnam,Monday - Saturday,Extra salary for OT
2024-09-16 20:49:55.599354,02 UI/UX Designer (HTML),UI-UX,HTML5,Designer,Meta Tech,At office,Ho Chi Minh,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Vietnam,Monday - Saturday,Extra salary for OT
2024-09-16 20:49:55.599354,QA Engineer,QA QC,Tester,Automation Test,Simple Tech Investment,At office,Ho Chi Minh,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"【Đống Đa】Kỹ Sư Cầu Nối BrSE (N2, base IT)",Bridge Engineer,Japanese,AWS,Neos Việt Nam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Japan,Monday - Friday,
2024-09-16 20:49:55.599354,Cloud Engineer (AWS Kafka),AWS,Cloud,NULL,TymeX,Hybrid,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-09-16 20:49:55.599354,Technical Project Manager (Agile/Scrum),Project Manager,Agile,DevOps,Wata,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"C# Developer (Java, Python) - Up to $1500",C#,Python,C++,"VISION SEMICON VIET NAM CO., LTD",At office,Ha Noi,IT Product,N/A,1-50,Vietnam,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"Senior Backend Dev (PHP, NodeJS, Shopify, JavaScript)",PHP,JavaScript,NodeJS,"CJ OLIVENETWORKS VINA CO., LTD",At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,South Korea,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"Embedded Engineer (C++, C, Linux)",Linux,C language,Embedded,Datalogic Việt Nam,At office,Ho Chi Minh,IT Product,Manufacturing and Engineering,501-1000,Italy,Monday - Friday,
2024-09-16 20:49:55.599354,UI/UX Designer,UI-UX,JavaScript,Designer,GLOHOW,At office,Ho Chi Minh,IT Product,Game,51-150,Singapore,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"Frontend Engineer (JavaScript, VueJS, ReactJS)",JavaScript,ReactJS,VueJS,GLOHOW,At office,Ho Chi Minh,IT Product,Game,51-150,Singapore,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"Fullstack Engineer (VueJS, ReactJS)",VueJS,English,ReactJS,GLOHOW,At office,Ho Chi Minh,IT Product,Game,51-150,Singapore,Monday - Friday,No OT
2024-09-16 20:49:55.599354,Game 3D Graphic Designer,Games,Unity,Designer,GLOHOW,At office,Ho Chi Minh,IT Product,Game,51-150,Singapore,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"Senior BI Analyst - Power BI, SQL, Data Analysis",Business Intelligence,SQL,Data Analyst,ALFA CONNECTIONS,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Singapore,Monday - Friday,No OT
2024-09-16 20:49:55.599354,"Senior Application Developer - C#, Java, SQL",C#,SQL,Java,ALFA CONNECTIONS,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Singapore,Monday - Friday,No OT
2024-09-16 20:49:55.599354,Frontend Dev (JavaScript/ ReactJS/ Angular) - Khối CNTT,JavaScript,ReactJS,Angular,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-09-16 20:49:55.599354,Senior IT Business Analyst,Business Analyst,UI-UX,NULL,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,151-300,South Korea,Monday - Friday,
2024-09-16 20:49:55.599354,Senior Shopify Developer (ReactJS/AngularJS/TypeScript),ReactJS,TypeScript,AngularJS,Convert Digital,At office,Ha Noi,IT Product,E-commerce,1-50,Vietnam,Monday - Friday,No OT
2024-09-15 20:49:55.599354,Cloud Database Manager,Database,Oracle,Cloud,FWD VTC,Hybrid,Ho Chi Minh,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong,Monday - Friday,No OT
2024-09-15 20:49:55.599354,ServiceNow Integration Assistant Manager,System Engineer,Cloud,NULL,FWD VTC,Hybrid,Ho Chi Minh,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong,Monday - Friday,No OT
2024-09-15 20:49:55.599354,Hybrid - Ruby On Rails Developer (Ruby/SQL),Ruby on Rails,SQL,Ruby,MEALSUITE,At office,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,United States,Monday - Friday,No OT
2024-09-15 20:49:55.599354,Cloud Engineering & DevSecOps,DevOps,Cloud,DevSecOps,PVcomBank,At office,Ha Noi,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,
2024-09-15 20:49:55.599354,CV Vận Hành Ứng Dụng Hạ Tầng Doanh Nghiệp,System Engineer,System Admin,NULL,PVcomBank,At office,Ha Noi,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,
2024-09-14 20:49:55.599354,"Quản trị Hạ tầng CSDL (DBA/ Data Engineer, SQL)",SQL,AWS,Data Analyst,VietinBank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-14 20:49:55.599354,"Quản trị hệ thống hạ tầng CNTT (Mobile, System Admin)",System Admin,System Engineer,Linux,VietinBank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-14 20:49:55.599354,Quality Assurance Staff,QA QC,English,NULL,NAL Solutions,At office,Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan,Monday - Friday,Extra salary for OT
2024-09-14 20:49:55.599354,Solution Architect (Java),Solution Architect,Software Architect,Java,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-13 20:49:55.599354,Software Project Manager/ Manager (Japanese Speaking),Manager,Japanese,Project Manager,NEC Vietnam,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan,Monday - Friday,Extra salary for OT
2024-09-13 20:49:55.599354,"Project Leader (BrSE, Japanese Speaking)",Bridge Engineer,Japanese,Project Manager,NEC Vietnam,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan,Monday - Friday,Extra salary for OT
2024-09-13 20:49:55.599354,"Senior Manager, Quality Management (Japanese N2+)",Project Manager,Japanese,Bridge Engineer,NEC Vietnam,Hybrid,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan,Monday - Friday,Extra salary for OT
2024-09-12 20:49:55.599354,Front-end Software Engineer (Angular),Angular,CSS,TypeScript,Enlab Software,At office,Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-12 20:49:55.599354,Senior Data Engineer (Onprem/Signing Bonus 0.5 Month),Java,Python,MySQL,Giao Hàng Tiết Kiệm,At office,Ha Noi,IT Product,"Transportation, Logistics and Warehouse",1000+,Vietnam,Monday - Saturday,No OT
2024-09-12 20:49:55.599354,[Da Nang] Scrum Master,Project Manager,Agile,Scrum,ONE Tech Stop Vietnam Company Ltd,At office,Da Nang,IT Product,IT Services and IT Consulting,51-150,Singapore,Monday - Friday,No OT
2024-09-12 20:49:55.599354,Automation Test Engineer - Up to $2000,Automation Test,Agile,Scrum,FPT Software,At office,Others,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,Extra salary for OT
2024-09-12 20:49:55.599354,"CV Quản trị dữ liệu (Data gorvernance,SQL,Oracle )",Database,SQL,Oracle,Ngân hàng TMCP Lộc Phát Việt Nam LPBank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-12 20:49:55.599354,Bridge Software Engineer,Japanese,Agile,Manager,DYM VIET NAM,At office,Ho Chi Minh,IT Outsourcing,Healthcare,51-150,Japan,Monday - Friday,No OT
2024-09-11 20:49:55.599354,"IT Governance, Risk, and Compliance GRC (Security)",Cloud,System Engineer,Security,VietinBank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-11 20:49:55.599354,Middle/Senior Android Developer (Kotlin),Android,Database,Kotlin,TP Entertainment,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-11 20:49:55.599354,.Net Tech Lead,.NET,English,C#,"Esoft Vietnam., Ltd",Hybrid,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,501-1000,Vietnam,Monday - Friday,
2024-09-11 20:49:55.599354,Finance Management System Development (Oracle/SQL),SQL,Oracle,DevOps,PVcomBank,At office,Ha Noi,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,
2024-09-11 20:49:55.599354,"Senior Data Analysis & Data Science (Python, Oracle)",Python,Database,Oracle,PVcomBank,At office,Ha Noi,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,
2024-09-11 20:49:55.599354,Senior Data Engineering (Python/Java/SQL),Java,Python,SQL,PVcomBank,At office,Ha Noi,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,
2024-09-10 20:49:55.599354,Sr. Automotive Embedded Android Engineer (Linux Kernel),Android,C++,Linux,Bosch Global Software Technologies Company Limited,At office,Ha Noi - Ho Chi Minh,IT Product,IT Services and IT Consulting,1000+,Germany,Monday - Friday,No OT
2024-09-10 20:49:55.599354,2 Embedded Software Engineer (Autosar) [Joining Bonus],Embedded C,C++,Linux,Bosch Global Software Technologies Company Limited,At office,Ha Noi - Ho Chi Minh,IT Product,IT Services and IT Consulting,1000+,Germany,Monday - Friday,No OT
2024-09-10 20:49:55.599354,"Card System Developer Specialist (Linux, Oracle)",Software Architect,Oracle,Linux,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-10 20:49:55.599354,Cloud Data Backup Engineer (Commvault/Veeam/AWS),Cloud,MySQL,System Engineer,Accenture,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,301-500,Vietnam,Monday - Friday,No OT
2024-09-10 20:49:55.599354,Sr. Java Developer (Backbase) - Onsite to Bangkok,Java,Spring,Angular,ATA-IT Limited,At office,Others,IT Service and IT Consulting,N/A,151-300,Thailand,Monday - Friday,No OT
2024-09-10 20:49:55.599354,Cloud System Engineer,Cloud,Python,Linux,LG CNS Việt Nam,At office,Ha Noi,IT Product,Manufacturing and Engineering,151-300,Vietnam,Monday - Friday,No OT
2024-09-10 20:49:55.599354,AWS Solutions Architect,AWS,Presale,Solution Architect,ECV TECHNOLOGY COMPANY LIMITED,At office,Ho Chi Minh,IT Service and IT Consulting,"AI, Blockchain and Deep Tech Services",501-1000,Taiwan,Monday - Friday,No OT
2024-09-10 20:49:55.599354,Odoo Developer ( Python/ Linux ) - Upto $1800,Python,Linux,PostgreSql,ACTech,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-09-09 20:49:55.599354,EDI Analyst Programmer,English,IT Support,NULL,Renesas Design Vietnam,Hybrid,Ho Chi Minh,IT Product,IT Hardware and Computing,1000+,Japan,Monday - Friday,Extra salary for OT
2024-09-09 20:49:55.599354,Cyber Security Senior Manager,Security,AWS,Azure,FWD VTC,Hybrid,Ho Chi Minh,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong,Monday - Friday,No OT
2024-09-09 20:49:55.599354,Cloud Platform Assistant Manager,Azure,Manager,Cloud,FWD VTC,Hybrid,Ho Chi Minh,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong,Monday - Friday,No OT
2024-09-09 20:49:55.599354,Senior Performance Tester,Tester,MySQL,Java,Techcombank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-09 20:49:55.599354,Senior Database Administrator,Database,Oracle,PostgreSql,NAB Innovation Centre Vietnam,Hybrid,Ho Chi Minh,IT Product,Banking,1000+,Australia,Monday - Friday,No OT
2024-09-09 20:49:55.599354,Viettel AI - Kỹ sư Phát triển phần mềm (NoSQL/Database),NoSQL,Database,NULL,Viettel Group,At office,Ha Noi,IT Product,Telecommunication,1000+,Vietnam,Monday - Friday,
2024-09-08 20:49:55.599354,"MLOps Engineer (Python, CI/CD, ML Pineline, Docker)",Python,Database,Cloud,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-07 20:49:55.599354,"Technical Leader (Java, AWS, SQL)",Java,AWS,NoSQL,GEM Corporation,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,151-300,Vietnam,Monday - Friday,No OT
2024-09-07 20:49:55.599354,Chuyên gia Phát triển dịch vụ (API) - Khối Ngân hàng số,Business Analyst,Agile,NULL,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-09-07 20:49:55.599354,CV Phát triển dịch vụ thẻ KHDN (BA thẻ) K. Ngân hàng số,Business Analyst,Agile,Product Owner,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-09-07 20:49:55.599354,"Senior Embedded Test Engineer (C/C++, Python)",Embedded C,Python,Tester,Bosch Global Software Technologies Company Limited,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1000+,Germany,Monday - Friday,No OT
2024-09-07 20:49:55.599354,App Security Engineer,Security,Python,Java,M_Service (MoMo),At office,Ha Noi,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,Extra days off for OT
2024-09-07 20:49:55.599354,Business Analyst (Senior/Lead),Business Analyst,Agile,NULL,Synodus,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-07 20:49:55.599354,"Sr/Lead Automation Test Engineer (Playwright, Agile)",Automation Test,JavaScript,QA QC,NFQ Asia,Hybrid,Da Nang - Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,301-500,Germany,Monday - Friday,No OT
2024-09-07 20:49:55.599354,Principal Engineer (Engineering Lead),Solution Architect,Ruby on Rails,PostgreSql,AROBID.COM,At office,Ho Chi Minh,IT Product,E-commerce,51-150,Vietnam,Monday - Saturday,No OT
2024-09-06 20:49:55.599354,[HAN] DevOps Engineer | Up to $2000,DevOps,Cloud,Linux,Hybrid Technologies,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,501-1000,Japan,Monday - Friday,No OT
2024-09-06 20:49:55.599354,"Software Architect (Cloud, AWS)",AWS,Software Architect,Cloud,B'CLASS,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-09-05 20:49:55.599354,Tester (Banking),Tester,Automation Test,NULL,Synodus,At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-05 20:49:55.599354,"Giám sát, điều tra An ninh thông tin (Python, Java, C)",Python,Security,Java,VietinBank,At office,Ha Noi,IT Product,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-05 20:49:55.599354,Shopify Lead,JavaScript,HTML5,CSS,Forix,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,51-150,United States,Monday - Friday,Extra salary for OT
2024-09-05 20:49:55.599354,"Senior Database Specialist (Database, AWS)",Database,AWS,Cloud,TymeX,Hybrid,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-09-05 20:49:55.599354,Junior Android Developer,Android,Database,Kotlin,TP Entertainment,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-09-05 20:49:55.599354,SENIOR NLP RESEARCHER (Python/C/C++),Python,C++,C#,EM&AI,At office,Da Nang,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Vietnam,Monday - Friday,No OT
2024-09-05 20:49:55.599354,Mobile App Developer,Java,Swift,Kotlin,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,Ha Noi,IT Product,IT Hardware and Computing,51-150,Japan,Monday - Friday,Extra salary for OT
2024-09-05 20:49:55.599354,BrSE (Japanese Speaking),Japanese,Project Manager,Bridge Engineer,Minma Vietnam,At office,Ha Noi,IT Product,E-commerce,1-50,Japan,Monday - Friday,No OT
2024-09-05 20:49:55.599354,Senior/ Middle Golang Developer ( MySQL/ PostgreSql),Golang,MySQL,PostgreSql,VNEXT SOFTWARE,At office,Ha Noi,IT Outsourcing,Software Development Outsourcing,301-500,Japan,Monday - Friday,
2024-09-04 20:49:55.599354,"2 Telematic Developers (C/C++, Linux) [Joining Bonus]",C++,Linux,Networking,Bosch Global Software Technologies Company Limited,At office,Ho Chi Minh - Ha Noi,IT Product,IT Services and IT Consulting,1000+,Germany,Monday - Friday,No OT
2024-09-04 20:49:55.599354,"Application Security (C#, C++, Python)",Security,Python,C#,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-04 20:49:55.599354,Business Analyst (CLOS),Business Analyst,Agile,Product Owner,ABBANK,At office,Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,No OT
2024-09-04 20:49:55.599354,CV Kiến trúc An toàn thông tin (Security Architecture),Security,Solution Architect,NULL,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-09-04 20:49:55.599354,Pentester - Khối Công nghệ thông tin,Security,Database,NULL,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-09-04 20:49:55.599354,Data Engineer (Python/Java/SQL),Python,SQL,NoSQL,Viettel Software Services (A Member of Viettel Group),At office,Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,
